RBP,IS_K562,IS_HepG2,IS_avg,VS_K562,VS_HepG2,VS_avg
DDX52,3.6888349461404912,1.2633856996433288,1.8853331778271494,0.43952952836829906,0.16431294631036572,0.3688361448108774
DDX55,4.9039652018751125,3.4674365568072947,6.714165144405045,0.510426403683111,0.5107584171028815,0.5773533839786353
DDX59,NA,6.539640793610571,NA,NA,0.5705896384968434,NA
DDX6,5.833230391545251,3.6834626288845733,4.103985282601541,0.6609857371952018,0.6473501472014711,0.587256052295805
DGCR8,2.505241632694712,3.0487706469935425,2.6724103784998534,0.41012249583380456,0.4261858293566042,0.40452725482635776
DHX30,2.4238560684380523,7.21382463197343,2.942479928777098,0.30039941214523097,0.8335029454853548,0.41602606567187206
DKC1,NA,18.055462268222204,NA,NA,0.8433672794574044,NA
DROSHA,3.6436471491608904,3.1856892255039586,3.3882939365160682,0.4501274953244821,0.4336274680598774,0.4378302876305732
EEF2,6.418253668965852,NA,NA,0.7149674644099142,NA,NA
EFTUD2,1.8619494377328523,2.2779728867154083,2.018261002162068,0.29431305344260217,0.3366016105681443,0.3072433636488085
EIF3D,NA,1.205429706448102,NA,NA,0.114233558633368,NA
EIF3G,1.8764300006202406,NA,NA,0.32858729878029624,NA,NA
EIF3H,NA,1.6043718313287292,NA,NA,0.2645794757349522,NA
EIF4E,3.9480259377227833,NA,NA,0.5736038553580225,NA,NA
EIF4G2,23.715439163506442,NA,NA,0.8942532334843448,NA,NA
ELAC2,28.033836333191882,NA,NA,0.8819683721563083,NA,NA
ELAVL1,21.368038843421996,NA,NA,0.747915882077081,NA,NA
EWSR1,4.000136312297366,NA,NA,0.45596636114983996,NA,NA
EXOSC10,2.2337549513030606,NA,NA,0.435866567292747,NA,NA
EXOSC5,8.170971815413907,3.668937652378181,3.9367348453426887,0.5971509872091746,0.6197001415583029,0.6167876013519291
FAM120A,6.737390076550115,5.757845347693265,5.72990537576016,0.6982726167538139,0.5346916057475676,0.5497634741024733
FASTKD2,6.606919461473765,2.6725568872318965,3.8049223314414236,0.5520041001439474,0.4029874776223122,0.4774957888831298
FKBP4,NA,5.248141494313948,NA,NA,0.49896545138708676,NA
FMR1,1.394641525579434,NA,NA,0.177125882390456,NA,NA
FTO,2.7136643207840168,3.2397773820353932,3.2261475213817343,0.4502268976668755,0.647398353848417,0.5065310371467323
FUBP3,NA,5.309486870503063,NA,NA,0.6619804903305353,NA
FUS,2.4469394864053986,2.484229084410452,2.4668976516372925,0.4455594361421352,0.5048325720064353,0.47519600407428525
FXR1,1.3203552664385603,NA,NA,0.19616139806788532,NA,NA
FXR2,1.3621046240538808,2.1556982867791983,1.5167187196344771,0.18418090108209562,0.38416265472837013,0.24404143898684272
G3BP1,NA,1.6403015725968186,NA,NA,0.2899054970603973,NA
GARS,1.860044339199236,NA,NA,0.3899751207481696,NA,NA
GEMIN5,3.3056177790934433,NA,NA,0.5115673403045742,NA,NA
GNL3,4.457199796423506,NA,NA,0.7549030454319662,NA,NA
GPKOW,2.410493458321184,NA,NA,0.3793569420759054,NA,NA
GRSF1,NA,2.3651323882912347,NA,NA,0.41179849090105014,NA
GRWD1,2.125827227490571,1.554953063272858,1.79374828384767,0.3903721934143433,0.2611789789809023,0.32401150785161326
GTF2F1,4.476414643954296,3.600146459216031,3.9140570474720326,0.5096347929089702,0.6484325034999021,0.49119016333155235
HLTF,3.715994459707285,1.4274807047519336,2.31212560744798,0.6334765584216288,0.21402864858317858,0.36724987289743105
HNRNPA1,1.694883258883071,1.5751787396829833,1.6096933420029946,0.30960306975747126,0.30071504946345606,0.2877486534859412
HNRNPC,51.83366124827967,45.04644002536461,48.15104136469873,0.9235200166903884,0.911375150816466,0.9174475837534272
HNRNPK,2.573809788089249,3.7691517320946852,3.059331860479414,0.36779924620742355,0.49407534125900376,0.43093729373321366
HNRNPL,15.181690866504006,10.396203883383983,12.352040954365277,0.8530479613095565,0.8164425318646782,0.8347452465871174
HNRNPM,1.3502187047212657,1.403502814443703,1.375982868652737,0.16246570247045017,0.173426686253603,0.16794619436202657
HNRNPU,1.7828670572945238,2.25190526918597,1.987339450847605,0.2836992387598823,0.3853964617253006,0.3345478502425915
HNRNPUL1,3.4976652053925963,3.038840809513957,2.8447750302619257,0.6284081848893819,0.4054308352576798,0.5462886367395541
IGF2BP1,4.327213022366939,4.914689855574119,4.603132745097076,0.7237541504069901,0.7299949939603597,0.7268745721836749
IGF2BP2,1.5055877148984065,NA,NA,0.21207246155589454,NA,NA
IGF2BP3,NA,1.3890736949778286,NA,NA,0.1977259243099841,NA
ILF3,2.3624413590284337,13.628296627806137,2.9196611220145545,0.4617154758993386,0.8572626055839327,0.579913831758383
KHDRBS1,2.9609755597892033,NA,NA,0.41247534894445453,NA,NA
KHSRP,1.534985924078092,2.2662308475930666,1.695573474373674,0.22819663181589106,0.46690219766227525,0.3149049720227958
LARP4,2.761204604802447,1.4725942515641526,1.763787316890643,0.44579328226645076,0.236867077926425,0.2968616058384719
LARP7,5.568719612075139,2.3320703553194684,3.272452567007058,0.7887309613679367,0.5554812846548933,0.672106123011415
LIN28B,1.33576468275733,1.391813081844208,1.3493463991937784,0.16421129543283305,0.19929780396213648,0.1619887638619254
LSM11,5.112127532073984,1.6387310008450768,2.6997846109115677,0.6994933595823098,0.3119513558719285,0.5352028881200867
MATR3,2.8243445618987946,2.5404159941823954,2.675941193818558,0.4167286561745596,0.3699826447982456,0.3933556504864026
MBNL1,2.6064366264676373,NA,NA,0.5021724214181944,NA,NA
METAP2,1.4250913874590048,NA,NA,0.20241922097890877,NA,NA
METTL1,1.5212611261144748,NA,NA,0.3270451947918069,NA,NA
MORC2,4.513384199184881,NA,NA,0.6502532442977137,NA,NA
MTPAP,2.483092976827462,NA,NA,0.42940414779138575,NA,NA
NCBP2,4.318885223771664,2.685213559668914,3.3965736353472713,0.5345227590144848,0.4424164461412553,0.4938388457772463
NIP7,NA,2.764370855516105,NA,NA,0.555795720243027,NA
NIPBL,2.9068442948652016,NA,NA,0.5820297161738656,NA,NA
NKRF,NA,4.287733366704675,NA,NA,0.46916044505384796,NA
NOL12,NA,1.8924117863657197,NA,NA,0.29901188993559463,NA
NOLC1,1.5480434108892809,3.374189590982528,2.0237261933206256,0.2396772729937186,0.577423178908989,0.4033807775221295
NONO,1.689934609353394,NA,NA,0.24918017764004782,NA,NA
NPM1,4.3618370645162905,NA,NA,0.5811776488693815,NA,NA
NSUN2,9.26242408869773,8.493910655995682,7.1303934328938645,0.8369949905421515,0.6963630291829488,0.7737524231608877
PABPC4,14.24825144362645,NA,NA,0.8136328804185624,NA,NA
PABPN1,NA,3.3437615282438236,NA,NA,0.46774576885746755,NA
PCBP1,3.4994261634025983,3.9123667842415912,3.694754398617602,0.46671572080187435,0.5103192696186931,0.4885174952102837
PCBP2,NA,5.851325132504033,NA,NA,0.595453767844768,NA
PHF6,2.189801838004095,NA,NA,0.4584005858033861,NA,NA
POLR2G,NA,3.105476865305976,NA,NA,0.5572138240865826,NA
PPIG,NA,1.6159631638571497,NA,NA,0.269546752154461,NA
PPIL4,2.39106637357129,NA,NA,0.5091455734690173,NA,NA
PRPF4,NA,3.5221982356616603,NA,NA,0.45957910714941297,NA
PRPF8,1.4053686037141204,1.945687632844051,1.7023560731548493,0.2540068186195477,0.4293334486093963,0.35716194615047087
PTBP1,5.296840464366662,5.087486471857262,5.190040644844289,0.5950430819603548,0.5839072566251108,0.5894751692927328
PUM1,2.5837121865840684,NA,NA,0.4626485577328888,NA,NA
PUM2,7.871666030939706,NA,NA,0.6950960800998736,NA,NA
PUS1,5.27843247534701,NA,NA,0.7760536224814742,NA,NA
QKI,3.2516972512907447,2.3319304973064905,2.687708735727176,0.5865322705691659,0.4907345680056745,0.5358503566553284
RBFOX2,3.296895101739538,2.7117505025115594,3.2419191581823674,0.644624856321677,0.5735403165387045,0.6342031740390794
RBM15,1.368246114782333,1.5837412644799296,1.5312606721629196,0.18459424510999772,0.24611915140200266,0.232694725540989
RBM22,1.5401299443415506,1.7349583943110325,1.4157273116259121,0.2205176476041821,0.2514920146284478,0.18310529051082552
RBM5,NA,1.9478127751536831,NA,NA,0.3289326501808741,NA
RNF187,1.4111025226800158,NA,NA,0.1998149970212648,NA,NA
RPS10,2.7832887458601983,NA,NA,0.6310888044586873,NA,NA
RPS11,3.518201434833782,NA,NA,0.6387317146729994,NA,NA
RPS3,1.3597123837718268,1.6883857216833211,1.5025470115047719,0.19004520968949418,0.3032180316312414,0.2383718470036244
RPS6,1.3266839219248527,NA,NA,0.16056912505894005,NA,NA
RYBP,1.1970582290397795,NA,NA,0.12303840463937243,NA,NA
SAFB,1.975906723692112,1.7383097131399365,1.5994628678284888,0.44688176349759895,0.35234010225823137,0.3692858772601062
SAFB2,1.8735247711187448,NA,NA,0.2539608865478184,NA,NA
SBDS,3.4161547557678924,NA,NA,0.6874715722721897,NA,NA
SDAD1,5.583405363846451,1.486924985602567,2.370591850636037,0.6847650790969501,0.22504281599369738,0.47239990696278156
SERBP1,4.192458016762258,NA,NA,0.6124922149708107,NA,NA
SF3A3,NA,1.4526280169932981,NA,NA,0.2017735750755715,NA
SF3B1,3.7684726965156603,NA,NA,0.6003974763610592,NA,NA
SF3B4,1.4633429453612319,1.6520349421605784,1.6081182690669722,0.20297788195162828,0.24128870625657284,0.256909076326458
SFPQ,NA,1.359914938205495,NA,NA,0.16633284380929306,NA
SLBP,2.4742930997365873,NA,NA,0.5167296963886108,NA,NA
SLTM,2.6910850678674465,2.848889123435524,2.768006089170043,0.37389461306616933,0.38847355548332435,0.3811840842747468
SMNDC1,2.2644328498759596,3.082831162966478,2.4462631081071113,0.37571382053298186,0.5796933422172883,0.42202962235783953
SND1,1.4984237411770016,1.5182007275535623,1.4199807850995503,0.27344241377337136,0.2305318028068706,0.20075659087034767
SRSF1,1.9964499596654914,2.262565050429876,2.1208865977637594,0.3672835938960439,0.4193285842088308,0.39330608905243736
SRSF7,3.993063798142099,18.174401334080002,6.531734150353003,0.6969048427250106,0.8426656325650429,0.7697852376450268
SRSF9,5.1587512119677355,2.018646783294228,2.3506491664748617,0.5591887109193461,0.36201504790406813,0.39882930896586877
SSB,1.9504315170905975,1.8648453334669755,1.668792305717966,0.440565822552481,0.3954146543734073,0.38114826003397856
STAU2,NA,4.718483750551573,NA,NA,0.7193435183822523,NA
SUB1,NA,1.7949164428543705,NA,NA,0.2864675944876654,NA
SUGP2,NA,2.222111471166323,NA,NA,0.32414424046799784,NA
SUPV3L1,2.174531458632542,1.785119871192762,2.5098614660670444,0.5017652449344412,0.26558084645492813,0.5476091902729094
TAF15,2.2824215568996222,1.6165946196900498,1.8681732640799307,0.33289597881972266,0.21382295281348235,0.2543383233055083
TARDBP,14.098088111217612,27.50380562095302,18.63891746099927,0.8571650161465323,0.8927858070415555,0.8749754115940439
TBRG4,4.552198865840601,3.2600558924101244,3.247558774406675,0.7064588512804083,0.5537136724392755,0.6296430332444913
TIA1,4.5955685402511675,8.20569217734024,5.892162345180798,0.462828493487742,0.6451674923139603,0.5539979929008512
TIAL1,NA,7.587138354473255,NA,NA,0.7782594702135008,NA
TRA2A,3.322501738616571,4.431882752181679,3.7984455491815994,0.5344714252528807,0.61895009776425,0.5767107615085654
TROVE2,4.52173147587499,2.9873351949019287,3.7065437881326804,0.747340598003589,0.6273646699452524,0.7169232543216648
U2AF1,7.944278455131508,3.924431931801732,5.248058319892924,0.7085183119375609,0.5826045843704317,0.6455614481539963
U2AF2,5.4134354522227435,2.9360695611061227,3.8056531474616566,0.6067898841104373,0.3941122209043062,0.5004510525073718
UCHL5,2.1030079887728763,1.6627540308615354,1.8557584750541385,0.37074681613954835,0.30429943130214027,0.3375231237208443
UPF1,18.42567821761614,2.6766448399359457,4.660237650322847,0.7393390719845379,0.575621471304716,0.6576725756392466
UTP18,2.356712170581983,1.8210112883643454,2.0205655763538006,0.5081513936539424,0.443088083111418,0.4633352829157143
UTP3,3.238699657955878,NA,NA,0.6886082823293637,NA,NA
WDR3,1.9440351507165041,NA,NA,0.43456018078477654,NA,NA
WDR43,2.1341240019847065,1.6591471989296875,1.9521972034490518,0.3751989000453925,0.37208854417880066,0.3292555927261609
WRN,1.7624157909760123,NA,NA,0.3345637903681436,NA,NA
XPO5,NA,3.3713921471016923,NA,NA,0.601917199095522,NA
XRCC6,1.9195274435129235,1.8607408769021807,1.7281307244681223,0.3136821875812827,0.44095631541588703,0.29401736325710437
XRN2,2.827736748889074,3.849763069679599,3.2578681719530564,0.3547190091624721,0.4348759344545804,0.3949335918225795
YBX3,1.3782850183977133,3.54658008514173,1.9825082898192237,0.18874126985700596,0.6216410275481642,0.40519114870258505
YWHAG,1.7416957231183567,NA,NA,0.2807076047978924,NA,NA
ZC3H11A,16.140727529289073,2.129317968285613,3.7400949013968083,0.7419149832065215,0.3202374862815042,0.4708199333984165
ZC3H8,3.524642299827796,NA,NA,0.6232542476581056,NA,NA
ZNF622,2.12655539153449,NA,NA,0.38412987029408946,NA,NA
ZNF800,2.3144528834794302,1.7998731442593976,2.0130133619198105,0.4307529440928386,0.3328159076038897,0.37576866552345034
ZRANB2,4.396649504937861,NA,NA,0.6539937020182152,NA,NA
