RBP,IS_K562,IS_HepG2,IS_avg,VS_K562,VS_HepG2,VS_avg
EEF2,5.619579324104873,NA,NA,0.6658094354769281,NA,NA
EFTUD2,2.2168925870797747,2.8267036806597146,2.41967503544558,0.34410691185468273,0.33975541389675523,0.3552005818046793
EIF3D,NA,1.3771562046781842,NA,NA,0.1704487488227974,NA
EIF3G,2.2742283267765604,NA,NA,0.3644622249025436,NA,NA
EIF3H,NA,1.7190461162945418,NA,NA,0.22990180334758586,NA
EIF4E,4.151224716594948,NA,NA,0.5372547103088388,NA,NA
EIF4G2,16.42747647813138,NA,NA,0.8588934165746112,NA,NA
ELAC2,21.774870875442186,NA,NA,0.85413928000788,NA,NA
ELAVL1,18.33371784616765,NA,NA,0.7031500529226684,NA,NA
EWSR1,4.66882082360662,NA,NA,0.45936448599212454,NA,NA
EXOSC10,3.010454518064108,NA,NA,0.5503692996023676,NA,NA
EXOSC5,8.818292124753656,3.347691217397725,3.6070750573026404,0.5849611612757317,0.5071443960637386,0.5256842676859923
FAM120A,9.10522364773733,6.041326680229416,8.639340532234378,0.6716411300455125,0.2053205951930574,0.2807430856002589
FASTKD2,8.31215453300596,3.2376668094856433,4.679310819162277,0.31855956078205455,0.15224417702083615,0.23541079097694714
FKBP4,NA,5.813925072905156,NA,NA,0.14494496542895993,NA
FMR1,1.5915168703038975,NA,NA,0.21977546836938952,NA,NA
FTO,3.4623302820946793,2.9674930466348868,3.4572914893978934,0.4248949474426868,0.42824630652101525,0.42999636279061376
FUBP3,NA,9.2046457245042,NA,NA,0.6495855946747465,NA
FUS,2.8618654340124143,2.476277809902093,2.6025438170075694,0.36281393203207596,0.42509639058955573,0.4160282260159639
FXR1,1.4529701814635079,NA,NA,0.2316707807679698,NA,NA
FXR2,1.4865164540343148,2.4669966331101905,1.6857295847000027,0.18879113377537984,0.4303998917174348,0.2920266491787359
G3BP1,NA,1.7567870660385607,NA,NA,0.30218160528673677,NA
GARS,1.8418619670466791,NA,NA,0.3155657369370966,NA,NA
GEMIN5,3.9555825573951484,NA,NA,0.4910007622308356,NA,NA
GNL3,2.734238507392025,NA,NA,0.6391895738078665,NA,NA
GPKOW,3.1592146361288522,NA,NA,0.40723713314738197,NA,NA
GRSF1,NA,2.9543601854414088,NA,NA,0.16583252164353274,NA
GRWD1,2.521947979347662,1.8071474897874718,2.1036105678303625,0.44912519256134076,0.3350874873939758,0.39210633997765826
GTF2F1,5.069424796957512,3.5730756361804303,4.186426543204649,0.23414033668334372,0.18336196227892987,0.2087511494811368
HLTF,3.967250362145343,1.7809102930982061,5.3265580047769685,0.48031544482231603,0.3143375864144958,0.5413447021461012
HNRNPA1,1.5376481130518387,1.6783492358809013,1.6036760326251394,0.2389129426699614,0.34449305969245264,0.291703001181207
HNRNPC,32.29610757920064,26.13541499865852,28.845717823380006,0.9117047410744922,0.8961288183406229,0.9039167797075576
HNRNPK,3.0713376393811824,3.9765163623290705,3.449696595205044,0.39333987845119195,0.48700542176082445,0.4398695655146635
HNRNPL,12.00865367277712,8.656034428614733,10.094536944304565,0.8156228043995166,0.7771595278473292,0.7963911661234229
HNRNPM,1.5565453901000683,1.7352488381307847,1.6088514751551823,0.20007684715839968,0.2411766359342902,0.2041034617986949
HNRNPU,1.8993030422567154,2.4661222402554586,2.2451882316797205,0.282935418849101,0.3580654215789999,0.3359864115105996
HNRNPUL1,3.504044397821142,3.553967573236545,3.8246924173326136,0.564302162841418,0.4518923035932666,0.4531698678795514
IGF2BP1,4.392383324829283,4.062206184179913,4.415277407560662,0.7378205004841781,0.6983030455859831,0.7258222029944643
IGF2BP2,1.7922531750169046,NA,NA,0.24902720312662988,NA,NA
IGF2BP3,NA,1.5693568448949204,NA,NA,0.15355137491079807,NA
ILF3,2.359416310231295,9.225625980149436,3.150826929332744,0.4387262915651894,0.8542040563669051,0.5329857515598377
KHDRBS1,3.7673868830348205,NA,NA,0.37507167761163507,NA,NA
KHSRP,3.5391688234865786,3.3059850078567967,3.1858504940701096,0.42684153519218965,0.5216131544461482,0.44759271832106773
LARP4,4.671614061272408,1.7199224479361719,2.3243580788133262,0.39208213261653285,0.27034427952143686,0.27857208511523585
LARP7,3.8626743045218888,2.5203287990399117,3.017921357073028,0.6950771528035818,0.4879478155689961,0.6087332940461099
LIN28B,1.5023009042566773,1.6444547189118552,1.5700871799908502,0.21887236960401074,0.2650068931232755,0.23954106523968194
LSM11,7.002939575370927,1.6374140883637094,2.7949735478080022,0.33260555262344693,0.24611675478415265,0.24098911724262823
MATR3,3.2618372788512757,2.856960986892315,3.0467957656747005,0.44781632300658053,0.4021967467862162,0.41721666524435325
MBNL1,3.9106309820896015,NA,NA,0.5931419291474646,NA,NA
METAP2,1.66370170656695,NA,NA,0.23797753724991272,NA,NA
METTL1,1.608679610179108,NA,NA,0.2914895851099051,NA,NA
MORC2,4.524177244619939,NA,NA,0.5812073442057005,NA,NA
MTPAP,3.5707446720190865,NA,NA,0.5135097982142436,NA,NA
NCBP2,4.850879992998906,2.9392012998911214,3.8389835352890955,0.5147403530553849,0.4125461618911312,0.4720100706309702
NIP7,NA,2.8041130139696757,NA,NA,0.5751097446648556,NA
NIPBL,2.907324271369132,NA,NA,0.5627348349756052,NA,NA
NKRF,NA,5.744919356408329,NA,NA,0.21752936070489093,NA
NOL12,NA,2.087639264688952,NA,NA,0.38485774817012686,NA
NOLC1,1.8520893009792365,2.849435801670275,2.3247034603935233,0.29462720717746627,0.5354249824340537,0.43383314281525015
NONO,2.1488791367343265,NA,NA,0.3158879285196868,NA,NA
NPM1,4.529222907571413,NA,NA,0.6839258519958008,NA,NA
NSUN2,5.714750883032741,6.653550824618346,5.087824073816927,0.7400231507489156,0.6465044348877798,0.6579564256215609
PABPC4,9.07396990286446,NA,NA,0.7546416434350277,NA,NA
PABPN1,NA,3.6447335801287557,NA,NA,0.4745592551020296,NA
PCBP1,4.414686955821884,4.765360513644226,4.571168014341617,0.5017701329974179,0.5323701424614219,0.5170701377294199
PCBP2,NA,6.461579394985319,NA,NA,0.5944444440893886,NA
PHF6,2.3930166516482987,NA,NA,0.43277043280427346,NA,NA
POLR2G,NA,2.8903909477753844,NA,NA,0.5723794496587733,NA
PPIG,NA,1.7546255455018667,NA,NA,0.3112329447679904,NA
PPIL4,2.498023826654696,NA,NA,0.5407066410495017,NA,NA
PRPF4,NA,3.9412091469927693,NA,NA,0.18862088483794628,NA
PRPF8,1.5141722684371715,1.7034558333428163,1.6070148802000224,0.24175028677702598,0.35319168057446176,0.302082489662028
PTBP1,5.444241338675729,5.2203402980891545,5.332160074156281,0.5762510341365338,0.5611506447706361,0.568700839453585
PUM1,3.120087445532741,NA,NA,0.5118795962592259,NA,NA
PUM2,6.579413324032998,NA,NA,0.6281257142693902,NA,NA
PUS1,4.199302683193207,NA,NA,0.68981616304001,NA,NA
QKI,5.453789681056518,2.8914421229416734,3.779092784232883,0.6812512731558219,0.5653119468318389,0.6232816099938304
RBFOX2,3.1994957356788714,2.745473738210495,3.3679288279957555,0.4401034930257428,0.4128897491138914,0.45269791627340045
RBM15,1.609280593603703,1.8485295204617889,1.7464636688489708,0.22850630786082532,0.20358267466905894,0.25054687279441934
RBM22,1.930353918886838,2.084026537215442,1.6772320972127828,0.29451594131396686,0.3255527607572403,0.26588340051167203
RBM5,NA,2.3659032380670033,NA,NA,0.3508844688367676,NA
RNF187,1.539695714301303,NA,NA,0.2512066288134575,NA,NA
RPS10,2.9853222810957405,NA,NA,0.4647173916388973,NA,NA
RPS11,3.3736017385454367,NA,NA,0.6076433400074762,NA,NA
RPS3,1.4901765630705799,1.8578340776343147,1.6316761762832233,0.22969952114397646,0.29397342836930285,0.23547605331841012
RPS6,1.5481948782674309,NA,NA,0.2279791197051306,NA,NA
RYBP,1.2608643568479792,NA,NA,0.15127568898016394,NA,NA
SAFB,1.9139323745737045,1.8231037577602522,1.5550092348373659,0.41760259183162957,0.3170159072457922,0.2515754522109186
SAFB2,4.540331948966721,NA,NA,0.4217410082812631,NA,NA
SBDS,3.4743326901224014,NA,NA,0.6892061155447664,NA,NA
SDAD1,8.113752939743538,1.6394977059401534,2.503372445950881,0.6506719613965746,0.2595266595655268,0.4327529768247131
SERBP1,4.719637332343618,NA,NA,0.5913678766218389,NA,NA
SF3A3,NA,1.7818725081489293,NA,NA,0.2846880512069654,NA
SF3B1,3.5823783920029277,NA,NA,0.5418047506818622,NA,NA
SF3B4,1.706688235793977,2.1035874743820018,1.8348156781889382,0.25669059637967895,0.3311173656256121,0.3015613115470605
SFPQ,NA,1.6391220404005533,NA,NA,0.2666710183153234,NA
SLBP,2.9414680127988535,NA,NA,0.5684455409905234,NA,NA
SLTM,2.98886582196849,3.26501638458939,3.1148865951329454,0.3803945215733004,0.1464787084795176,0.39061166815810017
SMNDC1,2.6270969470001515,2.3754203984546636,2.229596497392377,0.39177399672867386,0.4885302479264611,0.36379971346741885
SND1,1.5760419617993355,1.6401767523055242,1.526473352775049,0.31093955031250164,0.2737567975232786,0.23993637616376678
SRSF1,2.2480332909047833,2.5673330330329214,2.3983635375638976,0.4205172854119306,0.4688064239244281,0.44466185466817937
SRSF7,3.1701493209027696,13.89135417719997,5.129602411636588,0.6248505369423066,0.8201109476127855,0.7224807422775461
SRSF9,4.354057522803893,2.148143356035945,2.3108304582362504,0.512526659039345,0.427545412095995,0.34067452401894843
SSB,1.6915709470147215,2.571941897370005,1.9774800162088593,0.36940901273022264,0.5468450839738537,0.3981370090798823
STAU2,NA,3.5354070934080433,NA,NA,0.6582161777398347,NA
SUB1,NA,2.2952354939626844,NA,NA,0.3514330676481034,NA
SUGP2,NA,2.2484047338121025,NA,NA,0.2657539111429201,NA
SUPV3L1,1.97359415134924,2.028548169084202,2.9391803453348824,0.41889118007994575,0.2737809351798107,0.514191223798495
TAF15,2.887418415974936,1.8180908265879037,2.2385376351152044,0.37620417418085533,0.2401474582226086,0.30817581620173196
TARDBP,11.41345749764106,21.772727067062576,14.92895320566051,0.8279287194821712,0.8708002393121366,0.8491237175047909
TBRG4,4.197996293132975,3.14856953982948,3.102960645620886,0.6043319806421424,0.5037166494139041,0.5351572309710327
TIA1,4.907542190464422,8.99467030889419,6.371971276220168,0.45663922739004625,0.6224274634636956,0.5395333454268709
TIAL1,NA,7.8023227091626275,NA,NA,0.5433866584694595,NA
TRA2A,3.813140444849206,4.8325262570440115,4.261817450105247,0.5803577670658627,0.6501657822945708,0.6152617746802167
TROVE2,5.574878544012024,3.2842969346704507,4.612187788321965,0.7208467912930381,0.6610701044149085,0.7150196997506957
U2AF1,6.508817483544347,3.529784123500322,4.571335018488891,0.6611597048744963,0.5386201968826101,0.5998899508785532
U2AF2,5.283884798726502,3.3444696073119653,4.094036912956157,0.5873230502779019,0.4046445271632861,0.49598378872059395
UCHL5,2.4841137770649464,1.8850235852375676,2.1436775247342608,0.42753029433214246,0.35546824891681605,0.3914992716244793
UPF1,8.755130499713099,2.5572839398394867,4.567239864569839,0.6350171006003336,0.38596714624917294,0.6208453140610054
UTP18,2.3216522420644896,1.880210798985403,1.890166865176452,0.43808610628052147,0.39068155592575166,0.36000356170815323
UTP3,2.457603304107894,NA,NA,0.534564866536314,NA,NA
WDR3,1.852643558207997,NA,NA,0.33894047957039175,NA,NA
WDR43,2.798421771651902,1.935257556105558,2.293516933700313,0.4718920349947783,0.3276056491640682,0.4000207396656262
WRN,1.7224665433822377,NA,NA,0.28915787975364127,NA,NA
XPO5,NA,3.021129612372361,NA,NA,0.5665156886233726,NA
XRCC6,2.193449525337437,1.629472460973677,1.7665273614552914,0.3366952543872264,0.3268181364869466,0.29540794335076737
XRN2,3.1605194042085856,3.9846185969969907,3.525635940732248,0.37643360894752154,0.424241457181252,0.39975077654718505
YBX3,1.671367384022254,3.7346744804384273,2.2443816901189186,0.29261062924795334,0.6065626909185318,0.42416678802951663
YWHAG,1.9982705083273686,NA,NA,0.29228565709934906,NA,NA
ZC3H11A,10.124575610490492,3.0347058962817455,4.591972416770796,0.6426673704204388,0.38436524635118546,0.4357471166498029
ZC3H8,2.8304214086765755,NA,NA,0.49831076165515586,NA,NA
ZNF622,2.536454728563592,NA,NA,0.4478486100698298,NA,NA
ZNF800,2.749844629956325,2.0874171166149615,2.374627961414892,0.4828996877152729,0.40044606428151247,0.4416728759983927
ZRANB2,4.451760404210287,NA,NA,0.626703741784336,NA,NA
