chr	start	end	name	score	strand	nTC_hnRNPC_Mut1	nTC_hnRNPC_Mut2	nTC_hnRNPC_Mut3	nTC_hnRNPC_Mut4	nTC_hnRNPC_Mut5	nTC_hnRNPC_Mut6	nTC_hnRNPC_Mut7	nTC_hnRNPC_Mut8	nTC_hnRNPC_Mut_inKD1	nTC_hnRNPC_Mut_inKD2	nTC_hnRNPC_Mut_inKD3	nTC_hnRNPC_WT1	nTC_hnRNPC_WT2	nTC_hnRNPC_WT3	nTC_hnRNPC_WT4	nTC_hnRNPC_WT5	nTC_hnRNPC_WT6	nTC_hnRNPC_WT7	nTC_hnRNPC_WT8	nTC_hnRNPC_WT_inKD1	nTC_hnRNPC_WT_inKD2	nTC_hnRNPC_WT_inKD3	nTC_hnRNPC_WT_inRBM25_Mut1	nTC_hnRNPC_WT_inRBM25_Mut2	nTC_hnRNPC_WT_inRBM25_Mut3	nTC_hnRNPC_WT_inRBM25_WT1	nTC_hnRNPC_WT_inRBM25_WT2	nTC_hnRNPC_WT_inRBM25_WT3	nTC_RBM25_Mut1	nTC_RBM25_Mut2	nTC_RBM25_Mut3	nTC_RBM25_Mut4	nTC_RBM25_Mut5	nTC_RBM25_Mut6	nTC_RBM25_Mut7	nTC_RBM25_Mut8	nTC_RBM25_WT1	nTC_RBM25_WT2	nTC_RBM25_WT3	nTC_RBM25_WT4	nTC_RBM25_WT5	nTC_RBM25_WT6	nTC_RBM25_WT7	nTC_RBM25_WT8	BC_hnRNPC_WT_inRBM25_Mut	nTC_hnRNPC_WT_inRBM25_Mut	BC_hnRNPC_WT_inRBM25_WT	nTC_hnRNPC_WT_inRBM25_WT	BC_hnRNPC_Mut	nTC_hnRNPC_Mut	BC_hnRNPC_WT	nTC_hnRNPC_WT	BC_RBM25_Mut	nTC_RBM25_Mut	BC_RBM25_WT	nTC_RBM25_WT	BC_hnRNPC_Mut_inKD	nTC_hnRNPC_Mut_inKD	BC_hnRNPC_WT_inKD	nTC_hnRNPC_WT_inKD	annotation	gene	finalized_annotation	grouped_annotation	annotation_count	external_gene_name
chr1	91387270	91387290	chr1-2	110	-	5.33809297113887	12.8547096442459	9.39982140339334	55.3146296132401	8.047725310441	0.697029504213369	0.610256023760929	2.60753473236264	2.18748974614181	1.38231107205826	1.63709750252591	165.309496112166	75.931956289227	35.3492318053783	41.4175450637682	19.1551106367265	1.98397739852948	1.59171442605802	1.60571016225059	3.20479642652379	2.50668108843853	4.68338228248382	9.87035644431996	3.2038842566983	3.72330039900376	7.33219998470713	10.6240818054299	5.85807563743504	199.157846819165	266.025122024567	334.739238133494	175.336951881442	403.083589459364	203.64465752787	378.599286366277	277.904642084673	296.348980559507	226.327552550429	0	167.926112510495	544.365813826892	173.339396025252	181.492078404578	258.868958376029	3	5.59918036667401	3	7.93811914252402	8	11.8587249003495	8	42.793092736763	8	279.811416787106	7	231.083611531648	3	1.73563277357533	3	3.46495326581538	intron	ENSG00000162669.16	intron	intron	1	HFM1
chr1	91387366	91387386	chr1-1	192.2	-	25.234621318111	6.42735482212296	0	33.1887777679441	20.6941507982769	13.243560580054	16.4769126415451	13.6895573449038	21.8748974614182	14.053495899259	16.0981254415047	110.206330741444	82.4404096854464	57.6750624193014	35.5007529118013	54.2728134707252	3.96795479705895	3.18342885211604	5.13827251920189	22.4335749856666	20.366783843563	28.5686319231513	10.5855996649229	6.18681097845189	5.36155257456542	5.81920633706915	7.63605879765274	6.36747351895113	227.608967793331	254.458812371325	327.300588397194	144.843568945539	251.927243412103	145.460469662764	280.059746079164	212.198505777831	414.88857278331	339.491328825643	0	0	593.853615083882	143.193414107817	117.436050732374	204.937925381023	3	7.37798773931339	3	6.60757955122434	7	16.1193669091197	8	44.0481281746369	8	230.482237804906	6	226.725113364256	3	17.3421729340606	3	23.789663584127	intron	ENSG00000162669.16	intron	intron	1	HFM1
chr1	91387508	91387528	chr1-4	133.3	-	7.27921768791664	0	0	55.3146296132401	3.44902513304614	4.18217702528021	3.05128011880464	6.51883683090659	10.9374487307091	5.75962946690943	4.6384429238234	104.083756811364	36.8812359119103	26.0468023829103	35.5007529118013	18.090937823575	3.96795479705895	2.22840019648123	1.60571016225059	8.33247070896186	12.5334054421926	9.83510279321603	9.72730780019938	3.86675686153243	4.76582451072482	4.7717491963967	4.3160332334559	6.36747351895113	199.157846819165	231.326193064841	304.984639188295	205.830334817345	251.927243412103	139.642050876254	300.804912455398	245.590148819013	651.967757230915	226.327552550429	0	0	445.390211312911	218.558368901405	176.154076098561	269.65516497503	3	6.11996305748554	3	5.15175198293458	6	9.97439580114929	8	28.5506938746689	8	234.907921181552	6	248.506641383656	3	7.11184037381397	3	10.2336596481235	intron	ENSG00000162669.16	intron	intron	1	HFM1
chr1	107570710	107570730	chr1-92596	3.25	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.95839607598345	0	0.661325799509825	0.636685770423208	0	0.320479642652379	0.313335136054816	0	0	0	0.148932015960151	0	0	0	0	11.566309653242	22.3159492088996	0	0	0	0	1.07714977552199	0	28.2909440688036	0	0	98.9756025139803	7.5364954793588	0	10.7862065990012	1	0.0496440053200502	0	0	0	0	3	0.53205095573956	3	4.36992607970795	4	18.198656082643	0	0	2	0.211271592902398	""	""	unannotated	unannotated	0	""
chr1	107570833	107570853	chr1-186	33.8	-	2.42640589597221	0	9.39982140339334	11.062925922648	2.29935008869743	3.13663276896016	2.74615210692418	2.60753473236264	2.18748974614181	3.22539250146928	3.54704458880613	36.7354435804812	8.67793786162594	3.72097176898719	2.95839607598345	14.8984193841206	4.62928059656878	1.27337154084642	1.60571016225059	1.92287785591428	1.56667568027408	1.87335291299353	0.858291864723475	0.773351372306486	0.148932015960151	0.698304760448298	0.553337594032807	0	170.706725844998	231.326193064841	141.334344989697	22.8700372019272	50.3854486824205	11.6368375730212	41.4903327524687	24.7744448370057	59.2697961119014	84.8728322064107	77.8331257783313	167.926112510495	49.4878012569902	15.0729909587176	21.352009224068	43.1448263960048	3	0.593525084330037	2	0.417214118160368	7	4.20985286486975	8	9.31244137135803	8	86.8155456182975	8	64.8699368053649	3	2.98664227880574	3	1.78763548306063	""	""	unannotated	unannotated	0	""
chr1	145157209	145157229	chr1-8013	10.7	+	0.970562358388886	0	0	0	1.14967504434872	0.697029504213369	0	0	0	0.460770357352754	0	6.12257393008021	2.16948446540649	0	2.95839607598345	0	0	0	0	0	0	0	3.14707017065274	1.43622397714062	2.08504822344211	0.931073013931064	0.885340150452492	0.50939788151609	0	0	14.8772994725997	15.2466914679515	0	5.81841878651058	15.5588747821758	14.0029470817858	0	0	0	167.926112510495	0	10.0486606391451	16.014006918051	32.3586197970036	3	2.22278079041182	3	0.775270348633215	3	0.352158363368871	3	1.40630680893377	5	8.18802894887792	4	28.2934249830869	1	0.153590119117585	0	0	tRNA	""	tRNA	ncRNA	1	""
chr1	145287808	145287828	chr1-1795	62.7	+	5.82337415033332	0	0	0	4.59870017739486	0.697029504213369	1.22051204752186	3.91130209854395	2.18748974614181	2.30385178676377	3.00134542129749	18.3677217902406	21.6948446540649	13.0234011914552	8.87518822795033	8.51338250521179	0	0.318342885211604	1.60571016225059	2.56383714121903	2.82001622449335	5.1517205107322	2.14572966180869	1.65718151208533	1.48932015960151	2.21129840808628	3.09869052658372	3.05638728909654	28.4511209741664	0	44.6318984177992	30.4933829359029	50.3854486824205	75.6394442246375	103.725831881172	81.863382939671	237.079184447606	28.2909440688036	0	0	0	22.6094864380764	10.676004612034	86.2896527920096	3	1.76407711116517	3	2.78879207458885	5	2.03136474725092	7	9.04982392704812	7	51.8988137569712	5	48.1181590448161	3	2.49756231806769	3	3.51185795881486	intron|tRNA|lncRNA	ENSG00000276216.2	intron	intron	3	""
chr1	148529290	148529310	chr1-18175	10.3	+	0.970562358388886	0	0	0	1.14967504434872	0.348514752106685	0.305128011880464	0.651883683090659	0	0.460770357352754	0.545699167508635	0	2.16948446540649	3.72097176898719	5.91679215196689	4.25669125260589	0.661325799509825	0.318342885211604	0.963426097350353	0.640959285304759	0	0	0.715243220602896	0.110478767472355	0.297864031920301	0.465536506965532	0.332002556419684	0.50939788151609	0	0	14.8772994725997	7.62334573397573	0	0	5.18629159405858	7.54004842865391	59.2697961119014	56.5818881376072	0	0	0	0	0	21.5724131980024	3	0.374528673331851	3	0.435645648300436	5	0.428220481226926	7	2.25087930262978	4	4.40337315366099	3	17.1780121809389	2	0.335489841620463	1	0.213653095101586	tRNA	""	tRNA	ncRNA	1	""
chr1	161440839	161440859	chr1-5027	25.8	-	2.42640589597221	0	0	0	2.29935008869743	1.39405900842674	0.610256023760929	0.651883683090659	0	0.691155536029132	0.818548751262953	6.12257393008021	15.1863912578454	3.72097176898719	0	2.12834562630295	2.6453031980393	1.27337154084642	0.321142032450118	0.320479642652379	1.25334054421926	0.936676456496764	3.29011881477332	2.09909658197475	1.93611620748196	2.21129840808628	2.98802300777716	3.31108622985459	0	11.566309653242	7.43864973629987	15.2466914679515	50.3854486824205	58.1841878651058	98.5395402871131	104.483528225633	118.539592223803	28.2909440688036	0	0	98.9756025139803	45.2189728761528	21.352009224068	107.862065990012	3	2.44177720141001	3	2.83680254857267	5	0.922744337493496	7	3.92476241931895	7	43.2305444897207	6	52.5298983621024	2	0.503234762430695	3	0.836832214456136	intron|tRNA|lncRNA	ENSG00000283317.1	intron	intron	3	""
chr1	161448262	161448282	chr1-3600	21.5	-	3.3969682543611	6.42735482212296	0	11.062925922648	1.14967504434872	1.74257376053342	0.610256023760929	0.651883683090659	0	0.921540714705509	1.90994708628022	30.612869650401	2.16948446540649	3.72097176898719	2.95839607598345	7.44920969206031	4.62928059656878	1.91005731126962	0.963426097350353	0.640959285304759	2.19334595238371	1.87335291299353	3.29011881477332	1.65718151208533	2.53184427132256	2.44406666156904	2.54535293255091	2.29229046682241	0	23.1326193064841	0	22.8700372019272	0	52.3657690785952	57.0492075346444	113.100726429809	177.809388335704	0	0	0	148.46340377097	32.6581470772214	21.352009224068	86.2896527920096	3	2.49304819939374	3	2.42723668698079	7	3.13020468885823	8	6.8017119572534	5	33.5647949439324	5	58.3215751499967	2	0.943829266995244	3	1.56921938356067	intron|tRNA|lncRNA	ENSG00000283360.1	intron	intron	3	""
chr1	161455637	161455657	chr1-3839	41	-	4.36753061274999	0	0	11.062925922648	1.14967504434872	0.348514752106685	0.610256023760929	0.651883683090659	0	0.230385178676377	1.36424791877159	30.612869650401	0	5.58145765348078	11.8335843039338	5.32086406575737	2.6453031980393	0.636685770423208	0.642284064900236	0.961438927957138	0.940005408164448	1.40501468474515	4.29145932361737	2.54101165186417	1.78718419152181	1.86214602786213	2.10268285732467	3.31108622985459	0	11.566309653242	7.43864973629987	30.4933829359029	0	40.728931505574	72.6080823168202	114.177876205331	59.2697961119014	56.5818881376072	0	0	197.951205027961	50.2433031957253	21.352009224068	75.5034461930084	3	2.87321838900112	3	2.42530503834713	6	2.27384825483812	7	7.15913108836696	6	34.6266540441462	6	57.6127059862839	2	0.531544365815988	3	1.10215300695558	intron|tRNA|lncRNA	ENSG00000283360.1	intron	intron	3	""
chr1	161463047	161463067	chr1-7510	37	-	4.36753061274999	0	0	11.062925922648	1.14967504434872	1.04554425632005	0.305128011880464	1.30376736618132	0	1.15192589338189	0.272849583754318	12.2451478601604	6.50845339621946	9.30242942246797	2.95839607598345	0	3.30662899754913	1.27337154084642	0.321142032450118	2.56383714121903	1.56667568027408	0.936676456496764	2.57487559417042	2.43053288439181	1.78718419152181	2.21129840808628	2.43468541374435	2.8016883483385	0	11.566309653242	22.3159492088996	15.2466914679515	0	52.3657690785952	98.5395402871131	108.792127327721	177.809388335704	28.2909440688036	0	0	49.4878012569902	47.731138035939	16.014006918051	97.0758593910108	3	2.26419755669468	3	2.48255739005638	6	2.40432140176607	7	4.48944616570962	6	38.6032983779403	6	52.0511422508123	2	0.474925159045401	3	1.68906309266329	intron|tRNA|lncRNA	ENSG00000283360.1	intron	intron	3	""
chr1	161470435	161470455	chr1-6073	23.5	-	3.3969682543611	0	0	0	2.29935008869743	2.09108851264011	0.305128011880464	0.651883683090659	0	0.460770357352754	0.272849583754318	6.12257393008021	6.50845339621946	3.72097176898719	2.95839607598345	5.32086406575737	1.98397739852948	1.27337154084642	0.963426097350353	2.88431678387141	1.25334054421926	1.40501468474515	3.71926474713506	1.54670274461297	2.38291225536241	2.79321904179319	2.76668797016404	2.03759152606436	0	46.2652386129682	14.8772994725997	7.62334573397573	0	69.8210254381269	124.470998257406	115.255025980853	0	28.2909440688036	0	0	0	27.6338167576489	21.352009224068	75.5034461930084	3	2.54962658237015	3	2.53249951267386	5	1.09305231883372	8	3.60650428421924	6	47.2891166869912	4	19.0975270304411	2	0.244539980369024	3	1.84755733761194	intron|tRNA|lncRNA	ENSG00000283360.1	intron	intron	3	""
chr1	173867717	173867737	chr1-3038	35.8	-	1.45584353758333	0	9.39982140339334	11.062925922648	0	0	0	0	0	0	0.545699167508635	0	6.50845339621946	11.1629153069616	32.5423568358179	3.19251843945442	0	0	0	0.320479642652379	0	0	2.14572966180869	1.10478767472355	1.1914561276812	1.3966095208966	1.77068030090498	2.03759152606436	28.4511209741664	11.566309653242	0	15.2466914679515	0	40.728931505574	72.6080823168202	62.4746869802752	59.2697961119014	0	0	0	0	15.0729909587176	16.014006918051	53.931032995006	3	1.48065782140448	3	1.73496044928865	3	2.73982385795309	4	6.67578049730667	6	28.8844778622537	4	18.0359783729595	1	0.181899722502878	1	0.106826547550793	intron|lncRNA	ENSG00000234741.11	intron	intron	2	GAS5
chr1	182212459	182212479	chr1-28474	4.7	-	0.970562358388886	0	0	0	0	0	0	0.651883683090659	0	0.230385178676377	0.272849583754318	0	0	0	0	1.06417281315147	0.661325799509825	0	0	0.640959285304759	0.313335136054816	0	0.286097288241158	0	0.148932015960151	0	0	0	56.9022419483328	0	0	7.62334573397573	0	5.81841878651058	15.5588747821758	2.15429955104397	118.539592223803	0	0	0	49.4878012569902	0	5.338002306017	0	2	0.145009768067103	0	0	2	0.202805755184943	2	0.215687326582662	5	11.0071476002549	3	21.6706744733512	2	0.167744920810232	2	0.318098140453192	intron|lncRNA	ENSG00000228918.6	intron	intron	2	LINC01344
chr1	204562422	204562442	chr1-7583	16.3	-	0	0	0	0	0	0	0	0	0	0	0.545699167508635	0	0	0	0	1.06417281315147	0	0	0.642284064900236	0	0.313335136054816	0	0.715243220602896	0.331436302417066	0.595728063840602	0.232768253482766	0.885340150452492	1.01879576303218	0	0	0	0	0	11.6368375730212	51.8629159405858	43.0859910208795	0	0	0	0	49.4878012569902	45.2189728761528	26.690011530085	53.931032995006	3	0.547469195620188	3	0.712301388989146	0	0	2	0.213307109756464	3	13.3232180668108	4	21.9159773322792	1	0.181899722502878	1	0.104445045351605	""	ENSG00000200408.1	unannotated	unannotated	0	RNA5SP74
chr1	207769477	207769497	chr1-9414	7.59	+	0.485281179194443	0	0	0	0	0	0	0	2.18748974614181	0.460770357352754	0.272849583754318	0	0	1.86048588449359	2.95839607598345	1.06417281315147	0	0.318342885211604	0.321142032450118	0.640959285304759	0	0.468338228248382	0.715243220602896	0.994308907251196	0.744660079800753	0.698304760448298	0.77467263164593	1.27349470379023	0	0	0	0	0	0	0	0	0	0	0	167.926112510495	0	2.51216515978627	5.338002306017	0	3	0.818070735884948	3	0.915490698628151	1	0.0606601473993054	5	0.815317461411279	0	0	3	21.9720349970373	3	0.973703229082962	2	0.369765837851047	intron	ENSG00000117335.22	intron	intron	1	CD46
chr1	212072575	212072595	chr1-38234	3.25	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.429145932361737	0.662872604834131	1.04252411172105	0.232768253482766	0.553337594032807	0.254698940758045	0	0	0	0	0	0	0	0	0	0	77.8331257783313	0	49.4878012569902	0	5.338002306017	0	3	0.711514216305641	3	0.346934929424539	0	0	0	0	0	0	3	16.5823661676673	0	0	0	0	intron	ENSG00000143476.19	intron	intron	1	DTL
chr1	228558290	228558310	chr1-3903	51.3	-	0.970562358388886	0	9.39982140339334	22.125851845296	0	0.697029504213369	0	1.30376736618132	0	0.460770357352754	0.545699167508635	12.2451478601604	8.67793786162594	11.1629153069616	11.8335843039338	11.7059009446662	0.661325799509825	0.955028655634812	1.28456812980047	0.320479642652379	0.626670272109632	0	5.14975118834085	3.31436302417066	4.61689249476467	2.67683491505181	2.76668797016404	3.05638728909654	0	46.2652386129682	7.43864973629987	15.2466914679515	0	23.2736751460423	67.4217907227616	85.094832266237	59.2697961119014	28.2909440688036	0	0	0	42.7068077163665	37.366016142119	75.5034461930084	3	4.36033556909206	3	2.83330339143746	5	4.31212905968412	8	7.31580110778663	6	30.5926097440325	5	30.3921262790249	2	0.335489841620463	2	0.315716638254004	""	ENSG00000251823.2	unannotated	unannotated	0	RNA5SP162
chr1	228610272	228610292	chr1-6203	42.8	-	0	0	9.39982140339334	11.062925922648	0	0	0	0	0	0	0	0	17.3558757232519	16.7443729604423	11.8335843039338	7.44920969206031	1.32265159901965	1.59171442605802	0.963426097350353	0.961438927957138	0	0.468338228248382	5.14975118834085	2.65149041933652	2.82970830324286	2.67683491505181	3.20935804539028	1.78289258530632	0	46.2652386129682	14.8772994725997	15.2466914679515	0	52.3657690785952	62.235499128703	67.8604358578852	0	56.5818881376072	0	0	0	52.7554683555116	58.718025366187	129.434479188014	3	3.54364997030674	3	2.5563618485828	2	2.55784341575517	7	7.15760435026454	6	32.3563667023378	4	37.186232630915	0	0	2	0.47659238540184	rRNA	ENSG00000199352.1	rRNA	ncRNA	1	RNA5S1
chr1	228612513	228612533	chr1-6204	33.2	-	1.45584353758333	0	9.39982140339334	0	3.44902513304614	0.348514752106685	0.305128011880464	0	0	0.460770357352754	0.272849583754318	12.2451478601604	10.8474223270324	7.44194353797438	17.7503764559007	4.25669125260589	0.661325799509825	0.636685770423208	0.963426097350353	0.640959285304759	0	0.468338228248382	4.72060525597911	1.98861781450239	3.42543636708346	1.3966095208966	3.43069308300341	1.78289258530632	0	34.6989289597261	29.7545989451995	22.8700372019272	50.3854486824205	46.5473502920846	77.7943739108788	76.4776340620611	177.809388335704	28.2909440688036	0	0	49.4878012569902	42.7068077163665	48.042020754153	64.7172395940072	3	3.37821981252166	3	2.20339839640211	5	1.86979160475124	8	6.85037738761965	7	42.3160465067872	6	51.3817752157531	2	0.244539980369024	2	0.369765837851047	rRNA	ENSG00000201588.1	rRNA	ncRNA	1	RNA5S2
