chr	start	end	name	score	strand	nTC_hnRNPC_Mut1	nTC_hnRNPC_Mut2	nTC_hnRNPC_Mut3	nTC_hnRNPC_Mut4	nTC_hnRNPC_Mut5	nTC_hnRNPC_Mut6	nTC_hnRNPC_Mut7	nTC_hnRNPC_Mut8	nTC_hnRNPC_Mut_inKD1	nTC_hnRNPC_Mut_inKD2	nTC_hnRNPC_Mut_inKD3	nTC_hnRNPC_WT1	nTC_hnRNPC_WT2	nTC_hnRNPC_WT3	nTC_hnRNPC_WT4	nTC_hnRNPC_WT5	nTC_hnRNPC_WT6	nTC_hnRNPC_WT7	nTC_hnRNPC_WT8	nTC_hnRNPC_WT_inKD1	nTC_hnRNPC_WT_inKD2	nTC_hnRNPC_WT_inKD3	nTC_hnRNPC_WT_inRBM25_Mut1	nTC_hnRNPC_WT_inRBM25_Mut2	nTC_hnRNPC_WT_inRBM25_Mut3	nTC_hnRNPC_WT_inRBM25_WT1	nTC_hnRNPC_WT_inRBM25_WT2	nTC_hnRNPC_WT_inRBM25_WT3	nTC_RBM25_Mut1	nTC_RBM25_Mut2	nTC_RBM25_Mut3	nTC_RBM25_Mut4	nTC_RBM25_Mut5	nTC_RBM25_Mut6	nTC_RBM25_Mut7	nTC_RBM25_Mut8	nTC_RBM25_WT1	nTC_RBM25_WT2	nTC_RBM25_WT3	nTC_RBM25_WT4	nTC_RBM25_WT5	nTC_RBM25_WT6	nTC_RBM25_WT7	nTC_RBM25_WT8	BC_hnRNPC_WT_inRBM25_Mut	nTC_hnRNPC_WT_inRBM25_Mut	BC_hnRNPC_WT_inRBM25_WT	nTC_hnRNPC_WT_inRBM25_WT	BC_hnRNPC_Mut	nTC_hnRNPC_Mut	BC_hnRNPC_WT	nTC_hnRNPC_WT	BC_RBM25_Mut	nTC_RBM25_Mut	BC_RBM25_WT	nTC_RBM25_WT	BC_hnRNPC_Mut_inKD	nTC_hnRNPC_Mut_inKD	BC_hnRNPC_WT_inKD	nTC_hnRNPC_WT_inKD	annotation	gene	finalized_annotation	grouped_annotation	annotation_count	external_gene_name
chr1	632275	632295	chr1-86653	2.35	-	0	0	0	0	0	0	0	0	0	0	0.272849583754318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.349152380224149	0.110667518806561	0	0	11.566309653242	14.8772994725997	0	0	11.6368375730212	10.3725831881172	5.38574887760993	0	0	0	0	0	2.51216515978627	0	0	0	0	2	0.153273299676903	0	0	0	0	5	6.72984734557375	1	0.314020644973283	1	0.0909498612514392	0	0	intron|lncRNA	ENSG00000225880.7	intron	intron	2	LINC00115
chr1	632590	632610	chr1-14830	4.88	+	0	6.42735482212296	0	11.062925922648	0	0	0	0.651883683090659	0	0	0	0	6.50845339621946	5.58145765348078	0	0	0	0	0	0.320479642652379	0.313335136054816	0	1.14438915296463	0.22095753494471	0.297864031920301	0.465536506965532	0.553337594032807	0.254698940758045	0	23.1326193064841	0	30.4933829359029	0	0	0	6.46289865313192	0	0	0	0	0	5.02433031957253	0	0	3	0.554403573276548	3	0.424524347252128	3	2.2677705534827	2	1.51123888121253	3	7.51111261193986	1	0.628041289946566	0	0	2	0.211271592902398	""	ENSG00000237973.1	unannotated	unannotated	0	MTCO1P12
chr1	632892	632912	chr1-535	17.2	+	0.485281179194443	0	9.39982140339334	0	1.14967504434872	0	0.610256023760929	0	0	0.230385178676377	0	6.12257393008021	8.67793786162594	7.44194353797438	8.87518822795033	2.12834562630295	0	0	0	0.640959285304759	0.626670272109632	1.40501468474515	1.00134050884405	0.331436302417066	1.1914561276812	1.04745714067245	1.10667518806561	1.27349470379023	0	23.1326193064841	29.7545989451995	7.62334573397573	0	17.4552563595317	15.5588747821758	20.4658457349178	0	0	0	0	0	22.6094864380764	5.338002306017	10.7862065990012	3	0.841410979647441	3	1.1425423441761	4	1.45562920633718	5	4.15574864799173	6	14.2488176077856	3	4.84171191788682	1	0.0767950595587924	3	0.890881414053179	""	ENSG00000229344.1	unannotated	unannotated	0	MTCO2P12
chr1	633588	633608	chr1-18830	4.7	-	0	0	0	0	0	1.39405900842674	0.305128011880464	0	0	0	0	0	0	0	0	1.06417281315147	0	0	0	0.320479642652379	0.313335136054816	0	0.143048644120579	0.110478767472355	0	0	0.110667518806561	0.254698940758045	0	11.566309653242	14.8772994725997	0	0	0	0	9.69434797969788	0	0	0	0	0	5.02433031957253	0	10.7862065990012	2	0.0845091371976448	2	0.121788819854869	2	0.2123983775384	1	0.133021601643934	3	4.51724463819246	2	1.97631711482172	0	0	2	0.211271592902398	intron|lncRNA	ENSG00000225880.7	intron	intron	2	LINC00115
chr1	633643	633663	chr1-3086	9.39	+	0.485281179194443	0	0	0	0	0.348514752106685	0.610256023760929	0	0	0.691155536029132	0	0	0	1.86048588449359	2.95839607598345	0	0	0	0.321142032450118	0	0	0	0.715243220602896	0.773351372306486	1.04252411172105	0.349152380224149	0.885340150452492	1.27349470379023	0	11.566309653242	7.43864973629987	7.62334573397573	0	0	5.18629159405858	4.30859910208795	0	0	0	0	0	0	0	10.7862065990012	3	0.843706234876812	3	0.835995744822289	3	0.180506494382757	3	0.642502999115895	5	4.51539947745802	1	1.34827582487515	1	0.230385178676377	0	0	""	ENSG00000240409.1	unannotated	unannotated	0	MTATP8P1
chr1	633729	633749	chr1-2753	11.4	+	0.970562358388886	6.42735482212296	0	0	0	0	0	0	0	0	0	0	4.33896893081297	5.58145765348078	2.95839607598345	1.06417281315147	0	0	0	0	0.313335136054816	0	0.858291864723475	0.662872604834131	1.04252411172105	0.931073013931064	1.4386777444853	1.78289258530632	0	23.1326193064841	7.43864973629987	15.2466914679515	0	0	10.3725831881172	9.69434797969788	0	0	0	0	0	10.0486606391451	5.338002306017	0	3	0.85456286042622	3	1.38421444790756	2	0.92473964756398	4	1.74287443417858	5	8.23561145981881	2	1.92333286814526	0	0	1	0.104445045351605	""	ENSG00000240409.1	unannotated	unannotated	0	MTATP8P1
chr1	633780	633800	chr1-3288	9.76	+	0.485281179194443	0	0	0	0	0.348514752106685	0.915384035641393	0	0	0.230385178676377	0.272849583754318	0	2.16948446540649	3.72097176898719	0	1.06417281315147	0.661325799509825	0	0	0	0	0.468338228248382	1.57353508532637	0.994308907251196	2.23398023940226	1.28022539415521	1.88134781971155	2.29229046682241	0	23.1326193064841	7.43864973629987	0	0	5.81841878651058	5.18629159405858	8.61719820417589	0	0	0	0	0	15.0729909587176	10.676004612034	0	3	1.60060807732661	3	1.81795456022972	3	0.218647495867815	4	0.951994355881872	5	6.27414720344113	2	3.21862444634395	2	0.167744920810232	1	0.156112742749461	""	ENSG00000248527.1	unannotated	unannotated	0	MTATP6P1
chr1	633943	633963	chr1-3087	13	+	0	6.42735482212296	0	0	1.14967504434872	0.697029504213369	0	0	0	0	0.272849583754318	6.12257393008021	8.67793786162594	0	5.91679215196689	2.12834562630295	0	0	0.321142032450118	0	0.626670272109632	0	1.43048644120579	0.994308907251196	1.34038814364136	2.32768253482766	1.99201533851811	2.29229046682241	0	0	0	7.62334573397573	0	5.81841878651058	0	10.7714977552199	0	0	0	0	0	7.5364954793588	0	0	3	1.25506116403278	3	2.20399611338939	3	1.03425742133563	5	2.89584895030326	3	3.02665778446327	1	0.942061934919849	1	0.0909498612514392	1	0.208890090703211	""	ENSG00000248527.1	unannotated	unannotated	0	MTATP6P1
chr1	633959	633979	chr1-20451	4.34	-	0	0	0	0	0	0	0	0	0	0.230385178676377	0	0	0	1.86048588449359	0	0	0	0	0	0.640959285304759	0	0	0.429145932361737	0.552393837361776	0.297864031920301	0.465536506965532	0.553337594032807	0	0	11.566309653242	7.43864973629987	0	0	11.6368375730212	0	8.61719820417589	0	0	0	0	0	5.02433031957253	0	21.5724131980024	3	0.426467933881272	2	0.33962470033278	0	0	1	0.232560735561699	4	4.90737439584237	2	3.32459293969687	1	0.0767950595587924	1	0.213653095101586	intron|lncRNA	ENSG00000225880.7	intron	intron	2	LINC00115
chr1	634035	634055	chr1-47949	2.71	-	0	0	0	0	0	0.348514752106685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.116384126741383	0.221335037613123	0	56.9022419483328	0	7.43864973629987	0	0	5.81841878651058	0	6.46289865313192	0	0	0	0	0	7.5364954793588	0	0	0	0	2	0.112573054784835	1	0.0435643440133356	0	0	4	9.57777614053439	1	0.942061934919849	0	0	0	0	intron|lncRNA	ENSG00000225880.7	intron	intron	2	LINC00115
chr1	634140	634160	chr1-5452	8.49	+	0.970562358388886	0	0	11.062925922648	0	0.348514752106685	0	0	0	0.691155536029132	0	0	2.16948446540649	3.72097176898719	2.95839607598345	1.06417281315147	0.661325799509825	0.318342885211604	0.642284064900236	0.961438927957138	1.25334054421926	0.468338228248382	0.429145932361737	0.552393837361776	0.744660079800753	1.04745714067245	0.885340150452492	0.764096822274136	0	0	7.43864973629987	15.2466914679515	0	0	0	11.8486475307419	0	0	0	0	0	10.0486606391451	0	10.7862065990012	3	0.575399949841422	3	0.898964704466358	3	1.54775037914295	7	1.44187223414378	3	4.31674859187415	2	2.60435840476828	1	0.230385178676377	3	0.894372566808262	""	ENSG00000248527.1	unannotated	unannotated	0	MTATP6P1
chr1	634283	634303	chr1-1336	13.4	+	0.970562358388886	6.42735482212296	0	11.062925922648	2.29935008869743	0.697029504213369	0	0	0	0.460770357352754	0.545699167508635	0	8.67793786162594	0	8.87518822795033	5.32086406575737	0	0	0.321142032450118	0	0	0.468338228248382	1.14438915296463	0.441915069889421	1.34038814364136	1.62937777437936	1.10667518806561	1.78289258530632	28.4511209741664	11.566309653242	22.3159492088996	22.8700372019272	0	11.6368375730212	5.18629159405858	14.0029470817858	0	28.2909440688036	0	0	0	7.5364954793588	5.338002306017	10.7862065990012	3	0.975564122165136	3	1.50631518258376	5	2.68215283700883	4	2.89939152347297	7	14.5036866608876	4	6.49395605664757	2	0.335489841620463	1	0.156112742749461	""	ENSG00000248527.1	unannotated	unannotated	0	MTATP6P1
chr1	634301	634321	chr1-18831	11.2	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.286097288241158	0.22095753494471	0.148932015960151	0.349152380224149	0.442670075226246	0.254698940758045	0	150.362025492146	96.7024465718983	15.2466914679515	50.3854486824205	23.2736751460423	0	18.3115461838738	0	0	0	0	0	5.02433031957253	0	0	3	0.21866227971534	3	0.348840465402813	0	0	0	0	6	44.2852291930416	1	0.628041289946566	0	0	0	0	intron|lncRNA	ENSG00000225880.7	intron	intron	2	LINC00115
chr1	634459	634479	chr1-59782	2.71	-	0.485281179194443	0	0	0	0	0	0	0	0	0	0	0	0	0	2.95839607598345	0	0.661325799509825	0	0	0	0	0	0.429145932361737	0.110478767472355	0.148932015960151	0.116384126741383	0	0	0	0	0	7.62334573397573	0	0	20.7451663762343	5.38574887760993	0	0	0	0	0	0	0	0	3	0.229518905264748	1	0.0387947089137943	1	0.0606601473993054	2	0.452465234436659	3	4.2192826234775	0	0	0	0	0	0	intron|lncRNA	ENSG00000225880.7	intron	intron	2	LINC00115
chr1	634523	634543	chr1-59783	1.63	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.429145932361737	0	0	0	0.221335037613123	0	0	11.566309653242	14.8772994725997	7.62334573397573	0	0	15.5588747821758	8.61719820417589	0	0	0	0	0	7.5364954793588	0	0	1	0.143048644120579	1	0.073778345871041	0	0	0	0	5	7.28037848077114	1	0.942061934919849	0	0	0	0	intron|lncRNA	ENSG00000225880.7	intron	intron	2	LINC00115
chr1	634661	634681	chr1-5453	7.95	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06417281315147	0	0.318342885211604	0	0	0	0	0.572194576482317	0.22095753494471	0	0	0.332002556419684	0.50939788151609	0	11.566309653242	7.43864973629987	7.62334573397573	0	23.2736751460423	25.9314579702929	17.2343964083518	0	28.2909440688036	0	0	0	12.5608257989313	5.338002306017	21.5724131980024	2	0.264384037142342	2	0.280466812645258	0	0	2	0.172814462295385	6	11.6334793310256	4	8.47027317146929	0	0	0	0	intron|lncRNA	ENSG00000225880.7	intron	intron	2	LINC00115
chr1	634746	634766	chr1-22314	3.97	+	0	0	0	0	0	0	0	0	0	0.230385178676377	0	0	0	0	0	0	0.661325799509825	0	0	0.320479642652379	0.313335136054816	0	0.286097288241158	0	0.148932015960151	0.232768253482766	0.332002556419684	0.254698940758045	0	0	14.8772994725997	7.62334573397573	0	5.81841878651058	0	5.38574887760993	0	0	0	0	0	5.02433031957253	0	0	2	0.145009768067103	3	0.273156583553499	0	0	1	0.0826657249387282	4	4.213101608837	1	0.628041289946566	1	0.0767950595587924	2	0.211271592902398	""	ENSG00000198744.5	unannotated	unannotated	0	MTCO3P12
chr1	634819	634839	chr1-24300	3.61	+	0	0	0	0	0	0	0.305128011880464	0	2.18748974614181	0.230385178676377	0.272849583754318	12.2451478601604	4.33896893081297	0	2.95839607598345	0	0	0	0	0.320479642652379	0	0	0.572194576482317	0	0.446796047880452	0.232768253482766	0.442670075226246	0	0	0	7.43864973629987	7.62334573397573	0	5.81841878651058	5.18629159405858	1.07714977552199	0	0	77.8331257783313	0	0	7.5364954793588	0	10.7862065990012	2	0.339663541454256	2	0.225146109569671	1	0.038141001485058	3	2.4428141083696	5	3.39298195329584	3	12.0194784820864	3	0.89690816952417	1	0.106826547550793	""	ENSG00000198744.5	unannotated	unannotated	0	MTCO3P12
chr1	1825458	1825478	chr1-86713	4.34	-	0.485281179194443	6.42735482212296	0	0	1.14967504434872	0	0	0	0	0	0	0	2.16948446540649	13.0234011914552	2.95839607598345	0	0	0	0.321142032450118	0	0	0	0.143048644120579	0	0	0.116384126741383	0.221335037613123	0	0	23.1326193064841	0	0	50.3854486824205	0	0	1.07714977552199	0	84.8728322064107	0	0	49.4878012569902	2.51216515978627	0	0	1	0.0476828813735264	2	0.112573054784835	3	1.00778888070826	4	2.3090529706619	3	9.32440222055332	3	17.1090998278984	0	0	0	0	5'UTR|intron	ENSG00000078369.20	5'UTR	5'UTR	2	GNB1
chr1	2259379	2259399	chr1-2048	14.8	+	0.970562358388886	0	0	0	0	0.348514752106685	0.305128011880464	0.651883683090659	0	1.84308142941102	0	0	0	1.86048588449359	2.95839607598345	2.12834562630295	0	0	0.321142032450118	0.320479642652379	0.313335136054816	2.81002936949029	2.14572966180869	1.10478767472355	1.78718419152181	1.16384126741383	0.77467263164593	3.05638728909654	0	0	14.8772994725997	0	0	17.4552563595317	15.5588747821758	3.23144932656596	59.2697961119014	0	0	0	0	0	0	0	3	1.67923384268468	3	1.66496706271877	4	0.284511100683337	4	0.908546202403763	4	6.39035999260915	1	7.40872451398767	1	0.614360476470339	3	1.14794804939916	intron	ENSG00000157933.12	intron	intron	1	SKI
chr1	8861008	8861028	chr1-53674	2.35	-	0	0	0	0	0	0	0	0.651883683090659	0	0	0	0	0	1.86048588449359	0	0	0	0	0	0	0	0	0.143048644120579	0.22095753494471	0.297864031920301	0.581920633706915	0.221335037613123	0	28.4511209741664	0	0	0	0	5.81841878651058	5.18629159405858	7.54004842865391	0	0	0	0	0	2.51216515978627	0	10.7862065990012	3	0.220623403661864	2	0.267751890440013	1	0.0814854603863323	1	0.232560735561699	4	5.87448497292368	2	1.66229646984843	0	0	0	0	3'UTR	ENSG00000074800.17	3'UTR	3'UTR	1	ENO1
chr1	9102521	9102541	chr1-76457	1.81	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.143048644120579	0.110478767472355	0.148932015960151	0.349152380224149	0.110667518806561	0	0	23.1326193064841	0	0	0	0	5.18629159405858	1.07714977552199	0	0	0	0	0	0	0	0	3	0.134153142517695	2	0.153273299676903	0	0	0	0	3	3.67450758450808	0	0	0	0	0	0	3'UTR	ENSG00000180758.13	3'UTR	3'UTR	1	GPR157
chr1	21045780	21045800	chr1-823	22.4	-	2.42640589597221	0	0	0	4.59870017739486	0.697029504213369	0	0	0	0.691155536029132	1.36424791877159	0	0	0	2.95839607598345	0	0	0	0.642284064900236	0.961438927957138	0.626670272109632	0	2.28877830592927	2.65149041933652	2.97864031920301	1.3966095208966	2.32401789493779	2.8016883483385	0	0	37.1932486814993	0	0	5.81841878651058	0	2.15429955104397	0	0	0	0	0	0	0	0	3	2.63963634815627	3	2.17410525472429	3	0.965266947197556	2	0.45008501761046	3	5.64574587738174	0	0	2	0.685134484933573	2	0.52936973335559	intron	ENSG00000075151.24	intron	intron	1	EIF4G3
chr1	25157053	25157073	chr1-117069	1.81	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06417281315147	0	0	0	0.320479642652379	0	0	0	0	0	0.349152380224149	0	0	0	23.1326193064841	7.43864973629987	7.62334573397573	0	0	0	2.15429955104397	0	0	0	0	0	2.51216515978627	0	0	0	0	1	0.116384126741383	0	0	1	0.133021601643934	4	5.04361429097546	1	0.314020644973283	0	0	1	0.106826547550793	intron|lncRNA	ENSG00000307250.1	intron	intron	2	""
chr1	27916105	27916125	chr1-682	27.6	-	3.3969682543611	6.42735482212296	0	22.125851845296	2.29935008869743	0.697029504213369	0	0.651883683090659	0	0.230385178676377	0	36.7354435804812	10.8474223270324	0	5.91679215196689	5.32086406575737	0	2.86508596690444	1.28456812980047	0.320479642652379	1.25334054421926	1.40501468474515	1.14438915296463	0.552393837361776	0.297864031920301	0.698304760448298	1.4386777444853	0.764096822274136	0	0	22.3159492088996	22.8700372019272	50.3854486824205	5.81841878651058	67.4217907227616	31.2373434901376	0	56.5818881376072	0	0	49.4878012569902	20.0973212782901	16.014006918051	21.5724131980024	3	0.664882340748903	3	0.967026442402578	6	4.4498047747227	6	7.87127202774285	6	25.0061235115821	5	20.4691788486176	1	0.0767950595587924	3	0.992944957205597	""	""	unannotated	unannotated	0	""
chr1	30935696	30935716	chr1-1417	69.7	-	2.91168707516666	12.8547096442459	0	11.062925922648	4.59870017739486	0	0	0	2.18748974614181	0.230385178676377	0	24.4902957203208	19.5253601886584	42.7911753433527	50.2927332917186	17.0267650104236	0	0	0	0	0.626670272109632	0	8.01072407075243	2.98292672175359	2.68077628728271	3.60790792898287	5.31204090271495	3.56578517061263	0	23.1326193064841	29.7545989451995	53.3634201378301	0	46.5473502920846	114.098415069289	115.255025980853	59.2697961119014	56.5818881376072	0	0	0	75.364954793588	53.38002306017	86.2896527920096	3	4.55814235992958	3	4.16191133410348	4	3.92850285243193	5	19.2657911943093	6	47.7689287164675	5	41.3607893619095	2	0.805958308272731	1	0.208890090703211	intron	ENSG00000134644.17	intron	intron	1	PUM1
